2023-01-14 00:46:42	7.110000	2238	-05	KE0ZZY: W7LOA SNR -14 ? 
2023-01-14 00:46:42	7.110000	2238	-04	K5BKR: W7LOA SNR -17 ? 
2023-01-14 00:46:42	7.110000	2238	+02	N0IMH: W7LOA SNR -13 ? 
2023-01-14 00:36:28	7.110000	2238	+02	KF0BSQ: @AMRRON SNR? ? 
2023-01-14 00:36:15	7.110000	2238	-21	SG8XRM: CT8Z B HEARTBEAT SNR +19 …… ? 
2023-01-14 00:32:55	7.110000	2238	-10	N7SHM: AI7HH SNR +08 ? 
2023-01-14 00:32:45	7.110000	2238	-02	K4KBT: AI7HH SNR -17 ? 
2023-01-14 00:32:43	7.110000	2238	-01	AG5VS: AI7HH SNR +01 ? 
2023-01-14 00:32:43	7.110000	2238	-07	N0IMH: AI7HH SNR +07 ? 
2023-01-14 00:32:43	7.110000	2238	-09	KM4PHT: AI7HH SNR -04 ? 
2023-01-14 00:32:39	7.110000	2238	-02	W6MZT: AI7HH SNR -03 ? 
2023-01-14 00:32:38	7.110000	2238	-12	W8MMC: AI7HH SNR -12 ? 
2023-01-14 00:28:44	7.110000	2238	-10	W0CES: KG7YOM HEARTBEAT SNR -12 ? 
2023-01-14 00:28:43	7.110000	2238	-07	KE0ZZY: KG7YOM HEARTBEAT SNR -08 ? 
2023-01-14 00:28:43	7.110000	2238	-16	N0IMH: KG7YOM HEARTBEAT SNR -11 ? 
2023-01-14 00:28:38	7.110000	2238	-13	W8MMC: KG7YOM HEARTBEAT SNR -14 ? 
2023-01-14 00:19:55	7.110000	2238	-13	K9NEY: KI5AF HEARTBEAT SNR +01 ? 
2023-01-14 00:19:55	7.110000	2238	-09	N7SHM: KI5AF HEARTBEAT SNR +04 ? 
2023-01-14 00:19:54	7.110000	2238	-11	WB6VAC: KI5AF HEARTBEAT SNR -09 ? 
2023-01-14 00:19:28	7.110000	2238	-08	W8MMC: KI5AF HEARTBEAT SNR +12 ? 
2023-01-14 00:19:27	7.110000	2238	-04	K4KBT: KI5AF HEARTBEAT SNR +02 ? 
2023-01-14 00:19:27	7.110000	2238	-02	KO4LAV: KI5AF HEARTBEAT SNR +16 ? 
2023-01-14 00:19:27	7.110000	2238	-04	AC1EO: KI5AF HEARTBEAT SNR +10 ? 
2023-01-14 00:19:27	7.110000	2238	-02	N0IMH: KI5AF HEARTBEAT SNR +02 ? 
2023-01-14 00:19:12	7.110000	2238	-12	KI5AF: @HB HEARTBEAT ? 
2023-01-14 00:13:55	7.110000	2238	-13	WB6VAC: KF7VII HEARTBEAT SNR +02 ? 
2023-01-14 00:13:55	7.110000	2238	-17	N7SHM: KF7VII HEARTBEAT SNR +04 ? 
2023-01-14 00:13:29	7.110000	2238	-13	KJ6PYV: KF7VII HEARTBEAT SNR +08 ? 
2023-01-14 00:13:28	7.110000	2238	-03	KE0ZZY: KF7VII HEARTBEAT SNR -14 ? 
2023-01-14 00:13:28	7.110000	2238	-17	W8MMC: KF7VII HEARTBEAT SNR -15 ? 
2023-01-14 00:06:25	7.110000	2238	-07	AI7HH: WZ7W ACK ? 
2023-01-14 00:06:13	7.110000	2238	-07	N5RDM: WZ7W ACK ? 
2023-01-14 00:06:13	7.110000	2238	-16	N0IMH: WZ7W ACK ? 
2023-01-13 23:45:13	7.110000	2238	-19	N1NZL: KE8STE HEARTBEAT SNR -12 ? 
2023-01-13 23:44:58	7.110000	2238	-17	KE8STE: @HB HEARTBEAT ? 
2023-01-13 23:44:25	7.110000	2238	-15	N7SHM: KE8STE HEARTBEAT SNR -17 ? 
2023-01-13 23:43:43	7.110000	2238	-15	KE8STE: @HB HEARTBEAT ? 
2023-01-13 23:42:55	7.110000	2238	+01	KD9DSS/N: K4KBT ACK ? 
2023-01-13 23:42:43	7.110000	2238	-13	KE0ZZY: KE8STE HEARTBEAT SNR -08 ? 
2023-01-13 23:42:43	7.110000	2238	-03	KO4LAV: KE8STE HEARTBEAT SNR -06 ? 
2023-01-13 23:42:38	7.110000	2238	-05	W8MMC: KE8STE HEARTBEAT SNR +12 ? 
2023-01-13 23:42:28	7.110000	2238	-06	KE8STE: @HB HEARTBEAT ? 
2023-01-13 23:42:14	7.110000	2238	-10	N0IMH: K4KBT ACK ? 
2023-01-13 23:42:13	7.110000	2238	-02	AG5VS: K4KBT ACK ? 
2023-01-13 23:42:13	7.110000	2238	-04	W8APP: K4KBT ACK ? 
2023-01-13 23:42:13	7.110000	2238	-09	KM4PHT: K4KBT ACK ? 
2023-01-13 23:42:08	7.110000	2238	-11	W8MMC: K4KBT ACK ? 
2023-01-13 23:38:58	7.110000	2238	-03	KM4PHT: KD9DSS/N ACK ? 
2023-01-13 23:38:47	7.110000	2238	+02	W6MZT: KD9DSS/N ACK ? 
2023-01-13 23:36:42	7.110000	2238	-07	KO4LAV: KI7GPK HEARTBEAT SNR -16 ? 
2023-01-13 23:36:42	7.110000	2238	-09	N0IMH: KI7GPK HEARTBEAT SNR -08 ? 
2023-01-13 23:28:15	7.110000	2238	-11	K4KBT: @CSTAT  ,EM83,1,750,11111…… ? 
2023-01-13 23:23:25	7.110000	2238	-13	AI7HH: KK7JND ACK ? 
2023-01-13 23:22:29	7.110000	2238	-12	K5BKR: @CSTAT  ,EM01,1,9679,1111111111…… ? 
2023-01-13 23:18:12	7.110000	2238	-11	K4KBT: @CSTAT  ……50,111111111111,TEST POPULATE MEMBER LIST AND MAP,{&%} ? 
2023-01-13 23:14:55	7.110000	2238	-09	KD9DSS/N: N0IMH SNR -03 ? 
2023-01-13 23:13:58	7.110000	2238	-14	N0IMH: @CSTAT SNR? ? 
2023-01-13 23:13:00	7.110000	2238	-11	KM4PHT: AC8JB SNR +04 ? 
